chapter,verse,sanskrit,translation,question,augmented_response
2,38,ब्रह्मचर्यप्रतिष्ठायां वीर्यलाभः,Celibacy when deeply ingrained secures energy.,What is the worth of unshakable celibacy? Is celibacy useful in spirituality? Is celibacy useful?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 38, ""Brahmacharyapratishthayaam veeryalabhaH"" (Celibacy when deeply ingrained secures energy).

The answer is: Celibacy, when deeply ingrained, secures energy (veerya).

The Sanskrit sloka associated with this answer is:
ब्रह्मचर्यप्रतिष्ठायां वीर्यलाभः"
2,39,अपरिग्रहस्थैर्ये जन्मकथंतासंबोधः,"Being resolute in the state of non-greediness (desirelessness), the understanding of (previous) births is revealed. ",What is the reward of establishing oneself in the virtue of non-hoarding? Can we remember our past births?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 39, the reward of establishing oneself in the virtue of non-hoarding (aparigraha) is the revelation of understanding of previous births.

The Sanskrit sloka associated with this answer is:
अपरिग्रहस्थैर्ये जन्मकथंतासंबोधः"
2,40,शौचात्स्वाङ्गजुगुप्सा परैरसंसर्गः,"Practicing cleanliness, one becomes free from the body's compulsions and from the need of (physically) associating with others.",What are the benefits of practicing (physical) cleanliness?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 40, practicing physical cleanliness (shauca) brings two benefits: freedom from the body's compulsions and from the need to physically associate with others.

The Sanskrit sloka associated with this answer is:
शौचात्स्वाङ्गजुगुप्सा परैरसंसर्गः"
2,41,सत्त्वशुद्धिसौमनस्यैकाग्र्येन्द्रियजयात्मदर्शनयोग्यत्वानि च,"Developing sattva through the practice of cleanliness (mental purification) leads to radiance, increased ability to focus, sense control, and ability for self-awareness.",What are the benefits of mental cleanliness?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 41, the benefits of mental cleanliness (sat-tva-shudhi) are:

1. Radiance (sau-manasy)
2. Increased ability to focus (aika-grya)
3. Sense control (indriya-jaya)
4. Ability for self-awareness (atma-dar-shana-yoga-tva)

The Sanskrit sloka associated with this answer is:
सत्त्वशुद्धिसौमनस्यैकाग्र्येन्द्रियजयात्मदर्शनयोग्यत्वानि च"
2,42,संतोषादनुत्तमः सुखलाभः,Contentment brings an unmatched sense of joy.,What is the reward of cultivating contentment?,"According to the Patanjali Yoga Sutras, Chapter 2, Verse 42, the reward of cultivating contentment is an unmatched sense of joy, or ""anuttama sukha"".

The Sanskrit sloka associated with this answer is:
संतोषादनुत्तमः सुखलाभः"
2,43,कायेन्द्रियसिद्धिरशुद्धिक्षयात्तपसः,"Through intense discipline, impurities are burned away, and the body and senses become highly refined.",What are the benefits of successful practice of austerity (intense discipline)? ,"According to Patanjali Yoga Sutras, Chapter 2, Verse 43, the benefits of successful practice of austerity (intense discipline) are that impurities are burned away, and the body and senses become highly refined.

The Sanskrit sloka associated with this answer is:
कायेन्द्रियसिद्धिरशुद्धिक्षयात्तपसः"
2,44,स्वाध्यायादिष्टदेवतासंप्रयोगः,Self-reflection strengthens the connection with one's personal deity.,What is the merit of self reflection (self-study)? How can strengthen our relation with God?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 44, the merit of self-reflection (self-study) is that it strengthens the connection with one's personal deity.

The Sanskrit sloka associated with this answer is:
स्वाध्यायादिष्टदेवतासंप्रयोगः"
2,45,समाधिसिद्धिरीश्वरप्रणिधानात्,Devotion towards God or Ishvara* bestows the competence to attain samadhi* (liberation).,What is the reward for devotion towards God? What is the reward for devotion towards Ishvara?,"According to the Patanjali Yoga Sutras, Chapter 2, Verse 45:

The reward for devotion towards God (or Ishvara) is the competence to attain samadhi (liberation).

The Sanskrit sloka associated with this answer is:
समाधिसिद्धिरीश्वरप्रणिधानात्"
2,46,स्थिरसुखमासनम्,The body should actualize both steadiness and ease during a psychophysical posture.,What qualifies as psychophysical posture? What are the qualities of psychophysical posture?,"Based on Patanjali Yoga Sutras, Chapter 2, Verse 46, the psychophysical posture (Asana) is qualified as that which actualizes both steadiness (Sthiras) and ease (Sukham). In this context, Asana refers to a physical posture that is practiced with awareness, control, and balance, bringing about a state of internal harmony and stability.

The qualities of psychophysical posture, as mentioned in this verse, are:

1. Steadiness (Sthiras): Stability, firmness, and immobility of the body and mind.
2. Ease (Sukham): Smoothness, gentleness, and comfort, both physically and mentally.

A psychophysical posture that embodies these qualities allows for a sense of balance, relaxation, and inner awareness, preparing the practitioner for further spiritual practices.

The Sanskrit sloka associated with this answer is:
स्थिरसुखमासनम्"
2,47,प्रयत्नशैथिल्यानन्तसमापत्तिभ्याम्,"This is possible when all effort is relaxed, and a sense of unity between the body and the infinite universe emerges.",What is the means to achieve psychophysical posture? What is the method to establish oneself in psychophysical posture?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 47, the means to achieve psychophysical posture is ""prayatna-shaithilya"" (all effort is relaxed). This means that one should let go of all physical and mental tension, allowing the body and the infinite universe to come into a sense of unity.

The Sanskrit sloka associated with this answer is:
प्रयत्नशैथिल्यानन्तसमापत्तिभ्याम्"
2,48,ततो द्वंद्वानभिघातः,"At this point, the dualities of opposites no longer disturbs one.",What is the marker to gauge the success in psychophysical posture? WHat is the fruit of performing asana? What is the effect of psychophysical posture? What does practice of psychophysical posture result in?,"Based on the Patanjali Yoga Sutras, Chapter 2, Verse 48, the answer is:

The marker to gauge the success in psychophysical posture (asana) is that the dualities of opposites no longer disturb one (ततो द्वंद्वानभिघातः).

The Sanskrit sloka associated with this answer is:
ततो द्वंद्वानभिघातः"
2,49,तस्मिन्सति श्वासप्रश्वासयोर्गतिविच्छेदः प्राणायामः,"After the psychophysical posture is achieved, breath regulation follows. It happens when inhalations and exhalations are regulated.",What constitutes Pranayama? What constitutes Breath Control in Yoga? What is the prerequsite to the practice of breath control?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 49:

Pranayama: Breath regulation (चित्तविक्षेपो द्रष्टवन्तरम् - Sutra 2.49)

Breath Control in Yoga: Regulation of inhalations and exhalations (श्वासप्रश्वासयोर्गतिविच्छेदः - Sutra 2.49)

Prerequisite to the practice of breath control: Achieving the psychophysical posture (तस्मिन्सति श्वासप्रश्वासयोर्गतिविच्छेदः - Sutra 2.49)

The Sanskrit sloka associated with this answer is:
तस्मिन्सति श्वासप्रश्वासयोर्गतिविच्छेदः प्राणायामः"
2,50,बाह्याभ्यन्तरस्तम्भवृत्तिर्देशकालसंख्यामि परिदृष्टो दीर्घसूक्ष्मः,"(Breath regulation or Pranayama* has three dimensions) inhalation, exhalation, and the (various) pauses (kumbhakka*). By paying attention to the place, time and number of each aspects, they become more subtle and extended.","What are the types of Pranayama? What are the types of breath control? What are the names, types and details of the breath control?","Based on Chapter 2, Verse 50, the types of Pranayama mentioned are:

1. Inhalation (प्राणायाम, Prāṇāyāma)
2. Exhalation (प्राणायाम, Prāṇāyāma)
3. Pauses (कुम्भक, Kumbhaka)

These three dimensions of Pranayama are considered to be the fundamental aspects of breath regulation.

Note that the verse does not provide specific names or details of the breath control techniques beyond these three dimensions. The focus is on the awareness of the place, time, and number of each aspect, which helps to make them more subtle and extended.

The Sanskrit sloka associated with this answer is:
बाह्याभ्यन्तरस्तम्भवृत्तिर्देशकालसंख्यामि परिदृष्टो दीर्घसूक्ष्मः"
2,51,बाह्याभ्यन्तरविषयाक्षेपी चतुर्थः,"In the fourth dimension (of breath regulation), the division between inhaling and exhaling disappears.",WHat is the fourth type of breath control called? What constitutes the fourth type of breath control?,"According to Patanjali Yoga Sutras, Chapter 2, Verse 51:

The fourth type of breath control is called ""Bāhya-Abhyantara-Viṣaya-Akṣepī"" (बाह्याभ्यन्तरविषयाक्षेपी).

This type of breath control constitutes the disappearance of the division between inhaling (bāhya) and exhaling (abhyantara), referring to the unity or non-difference of the two phases of the breath.

The Sanskrit sloka associated with this answer is:
बाह्याभ्यन्तरविषयाक्षेपी चतुर्थः"
2,52,ततः क्षीयते प्रकाशावरणम्,"Then, the concealer of the illumination (sattva*) fades.",What is the eventual outcome of breath control? ,"According to Patanjali Yoga Sutras, Chapter 2, Verse 52, the eventual outcome of breath control (Pranayama) is the fading of the concealer of illumination (sattva*), which implies the removal of obstacles or veils that obscure the true nature of the Self.

The Sanskrit sloka associated with this answer is:
ततः क्षीयते प्रकाशावरणम्"
2,53,धारणासु च योग्यता मनसः,"Also, the capability of the mind to concentrate (dharana*) is actualized.",What is the benefit of breath control? What is the pre-requisite for meditation in Yoga? ,"According to Chapter 2, Verse 53 of the Patanjali Yoga Sutras, the benefit of breath control is the actualization of the mind's capability to concentrate (dharana*), which is a pre-requisite for meditation in Yoga.

The Sanskrit sloka associated with this answer is:
धारणासु च योग्यता मनसः"
2,54,स्वविषयासंप्रयोगे चित्तस्वरूपानुकार इवेन्द्रियाणां प्रत्याहारः,"When the senses are disengaged from their respective sense objects and identifies with the nature of the chitta, then sense withdrawal (Pratyahara*) happens. ",What constitutes as withdrawl of the senses for meditation? What is withdrawl of the senses for meditation? ,"According to Patanjali's Yoga Sutras, Chapter 2, Verse 54, the withdrawal of the senses for meditation (Pratyahara*) consists of the senses disengaging from their respective sense objects and identifying with the nature of the chitta (the mind).

The Sanskrit sloka associated with this answer is:
स्वविषयासंप्रयोगे चित्तस्वरूपानुकार इवेन्द्रियाणां प्रत्याहारः"
2,55,ततः परमावश्यतेन्द्रियाणाम्,"Afterwards, the supreme mastery over the senses is attained.",What is the result of withdrawl of the senses for meditation? What is the fruit of withdrawl of the senses for meditation? What is the marker for success in withdrawl of the senses for meditation?,"Based on Patanjali Yoga Sutras, Chapter 2, Verse 55:

The result of withdrawing the senses for meditation is ""supreme mastery over the senses"" (ततः परमावश्यतेन्द्रियाणाम्).

The fruit of withdrawing the senses for meditation is also ""supreme mastery over the senses"".

The marker for success in withdrawing the senses for meditation is the attainment of ""supreme mastery over the senses"".

The Sanskrit sloka associated with this answer is:
ततः परमावश्यतेन्द्रियाणाम्"
3,1,देशबन्धश्चित्तस्य धारणा,Concentration/Attention is focusing on a single place.,How to focus? How to concentrate? What is concentration? What is focus?,"Based on Patanjali Yoga Sutras, Chapter 3, Verse 1:

देशबन्धश्चित्तस्य धारणा

Translation: Concentration/Attention is focusing on a single place.

Answer:

Concentration (धारणा) is focusing on a single place (देशबन्ध). It involves directing the mind's attention (चित्त) to a specific point, object, or area, thereby stabilizing it and preventing distractions.

The Sanskrit sloka associated with this answer is:
देशबन्धश्चित्तस्य धारणा"
3,2,तत्र प्रत्ययैकतानता ध्यानम्,"In meditation, one's entire perceptual experience becomes uninturreptedly aligned with that object.",What actually happens in meditation? How do we know we are meditating?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 2, ""तत्र प्रत्ययैकतानता ध्यानम्"" or ""In meditation, one's entire perceptual experience becomes uninterruptedly aligned with that object.""

In meditation, the entire perceptual experience becomes focused and aligned with the chosen object, indicating that meditation is occurring. This alignment is characterized by an uninterrupted and intense concentration on the object, which is the hallmark of meditation.

The Sanskrit sloka associated with this answer is:
तत्र प्रत्ययैकतानता ध्यानम्"
3,3,तदेवार्थमात्रनिर्भास स्वरूपशून्यमिव समाधिः,"When only the essence of that object (used for dhyana) remains, and (chitta's) own functions (other cognitive abilities) appears non-existent then samadhi* has been achieved.",How to know one has succeeded in developing focus or concentration? What is the sign of success in developing focus or concentration? How to develop single pointedness? How to acheive Shunyata?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 3, the sign of success in developing focus or concentration is when the essence of the object of meditation remains, and the mind's own functions (other cognitive abilities) appear non-existent. This is known as samadhi.

The Sanskrit sloka associated with this answer is:
तदेवार्थमात्रनिर्भास स्वरूपशून्यमिव समाधिः"
3,4,त्रयमेकत्र संयमः,"The pure state of cognition (samyama*) involves all the (above) three (concentration, meditative absorption, and integration towards a single object.) ",What is Samyama? What is Sanyam? What is the pure state of cognition?,"Based on the provided verse, here is the concise answer:

* Samyama: The pure state of cognition that involves all three - concentration, meditative absorption, and integration towards a single object.
* Sanyam: Not mentioned in this verse. The word ""sanyam"" is not present in the original Sanskrit text. However, it is possible that it is a typo or a misspelling, and the correct term is ""samyama"".
* The pure state of cognition: Samyama, which is the state of cognition that involves the three factors mentioned above, resulting in a unified and undivided awareness.

The Sanskrit sloka associated with this answer is:
त्रयमेकत्र संयमः"
3,5,तज्जयात्प्रज्ञालोकः,"When one masters this discipline, light of wisdom dawns. [Stages of this wisdom has been mentioned in sutra 2.27]",What are the fruits or rewards of Samyama or Sanyam? How to develop insight? Why should one practice/develop concentration?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 5, ""तज्जयात्प्रज्ञालोकः"" (When one masters this discipline, light of wisdom dawns).

The fruit or reward of Samyama or Sanyam is the ""light of wisdom"" (प्रज्ञालोकः), which is further described in Sutra 2.27 as comprising of the following stages:

1. The understanding of the true nature of the Self
2. The understanding of the true nature of the external world
3. The understanding of the relationship between the Self and the external world

To develop insight, one must practice and master the discipline of Samyama or Sanyam, which involves the simultaneous application of concentration (Dharana), meditation (Dhyana), and absorption (Samadhi) on a specific object or concept.

Practicing and developing concentration is essential because it allows one to:

* Focus the mind and eliminate distractions
* Cultivate a deeper understanding of the object or concept being focused on
* Develop insight and wisdom by realizing the true nature of the object or concept

By practicing concentration, one can develop a deeper understanding of the world and oneself, leading to the attainment of wisdom and self-realization.

The Sanskrit sloka associated with this answer is:
तज्जयात्प्रज्ञालोकः"
3,6,तस्य भूमिषु विनियोगः,It (Samyama* or pure state of cognition) should be applied (sequentially) on various stages or planes (of refined cognition).,Why should one practice Yoga sequentially? What is the importance of doing Yoga sequentially?,"According to Chapter 3, Verse 6 of the Patanjali Yoga Sutras, Samyama (or pure state of cognition) should be applied sequentially on various stages or planes of refined cognition. This suggests that the practice of Yoga should be done in a step-by-step manner, gradually ascending through various levels of refinement, to achieve a deeper understanding and realization.

The Sanskrit sloka associated with this answer is:
तस्य भूमिषु विनियोगः"
3,7,त्रयमन्तरङ्गं पूर्वेभ्यः,"These three limbs (concentration, absorption, and integration) are innermost with respect to the previous five.",What are the subtle paths of Yoga? How many subtle limbs of Yoga are there? How many categories are the eight paths of Yoga divided in? ,"Based on Chapter 3, Verse 7 of the Patanjali Yoga Sutras, the subtle paths of Yoga are:

1. Concentration (dharana)
2. Absorption (dhyana)
3. Integration (samadhi)

There are three subtle limbs of Yoga.

The eight limbs of Yoga (ashta-angas) are divided into three categories:

1. External limbs:
	* Five Yamas (abstinences)
	* Five Niyamas (observances)
2. Inner limbs:
	* Asana (posture)
	* Pranayama (breath control)
	* Pratyahara (withdrawal of the senses)
3. Subtle limbs:
	* Concentration (dharana)
	* Absorption (dhyana)
	* Integration (samadhi)

The Sanskrit sloka associated with this answer is:
त्रयमन्तरङ्गं पूर्वेभ्यः"
3,8,तदपि बहिरङ्गं निर्बीजस्य,"However, even these three are considered extrinsic with respect to the state of integration that bears no potential/seeds (Nirbeej Samadhi*). ",Which limb(s) of Yoga preceeds the deepest meditaive absorption? What happens when all the eight limbs of Astanga Yoga reach their conclusion?,"According to Chapter 3, Verse 8, the limb(s) of Yoga that precedes the deepest meditative absorption (Nirbeej Samadhi) are considered extrinsic.

In other words, the eight limbs of Astanga Yoga (Yamas, Niyamas, Asanas, Pranayama, Pratyahara, Dharana, Dhyana, and Samadhi) culminate in the state of Nirbeej Samadhi, where all potential and seeds are dissolved.

The Sanskrit sloka associated with this answer is:
तदपि बहिरङ्गं निर्बीजस्य"
3,9,व्युत्थाननिरोधसंस्कारयोरभिभवप्रादुर्भावौ निरोधक्षणचित्तान्वयो निरोधपरिणामः,The cyclical suppression of worldly or distracting smaskaras and emergence of restraining (nirodha*) samskaras eventually fades the former resulting in the frequent contact of the chitta with restraining samskaras. This enables the state of restraint or Nirodha-parinama*.,What happens when the 'nirodha' state of mind is achieved? How to know that the mind is controlled? How does the mind behave when it has been controlled? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 9:

When the 'nirodha' state of mind is achieved, the frequent contact of the chitta (mind) with restraining samskaras (mental impressions) enables the state of restraint or Nirodha-parinama.

Therefore:

* When the mind is controlled, it is in a state of frequent contact with restraining samskaras, leading to restraint.
* To know that the mind is controlled, observe the frequent contact of the chitta with restraining samskaras.
* When the mind has been controlled, it behaves in a state of restraint, characterized by the suppression of worldly or distracting samskaras.

The Sanskrit sloka associated with this answer is:
व्युत्थाननिरोधसंस्कारयोरभिभवप्रादुर्भावौ निरोधक्षणचित्तान्वयो निरोधपरिणामः"
3,10,तस्य प्रशान्तवाहिता संस्कारात्,The unhinged fludity of the thoughts in the mind is due to the samskaras. ,Why does the mind behave in an uncontrolled manner? What is the reason for the continous thoughts on our mind? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 10 (तस्य प्रशान्तवाहिता संस्कारात्), the reason for the mind's uncontrolled behavior and the continuous flow of thoughts is due to the samskaras ( impressions or tendencies).

The Sanskrit sloka associated with this answer is:
तस्य प्रशान्तवाहिता संस्कारात्"
3,11,सर्वार्थतैकाग्रतयोः क्षयोदयौ चित्तस्य समाधिपरिणामः,"In the state of liberation (Samadhi parinama*), the chitta eliminates multi-pointedness and develops one-pointedness.",How does the mind behave when it enters deep concentration? What happens to chitta or the mind after liberation? What happens to chitta or the mind in samadhi?,"According to Chapter 3, Verse 11, when the mind enters deep concentration, it eliminates multi-pointedness (sarvārthataikāgrotayoḥ kṣaya) and develops one-pointedness. In the state of liberation (Samadhi), or samadhi parinama, the chitta (mind) eliminates its multi-pointed nature and becomes one-pointed.

The Sanskrit sloka associated with this answer is:
सर्वार्थतैकाग्रतयोः क्षयोदयौ चित्तस्य समाधिपरिणामः"
3,12,ततः पुनः शान्तोदितौ तुल्यप्रत्ययौ चित्तस्यैकाग्रतापरिणामः,"Then, again, the one object or idea of focus present/arising on the chitta is identical to the one which subsides. This state is of one-pointedness (Ekagrata parinama*).",How does the mind behave during the process of deep meditation?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 12, during the process of deep meditation, the mind (chitta) first focuses on one object or idea (tulya pratyaya), and then, as it subsides, it becomes identical to that one-pointed focus (ekagrata parinama).

The Sanskrit sloka associated with this answer is:
ततः पुनः शान्तोदितौ तुल्यप्रत्ययौ चित्तस्यैकाग्रतापरिणामः"
3,13,एतेन भूतेन्द्रियेषु धर्मलक्षणावस्थापरिणामा व्याख्याताः,"Similar to this (like the above changes in consiousness), dynamic changes (due to interplay of gunas) in material objects and senses can be interpreted at three levels : funtion (dharma*), timespan (lakshana*) and condition (awastha*).",How does the changes in the material world appear as we progress in meditation? What are the levels at which changes in the material world can be noticed/observed as we progress in our ability to meditate?,"According to Chapter 3, Verse 13 of the Patanjali Yoga Sutras, as we progress in meditation, changes in the material world appear at three levels:

1. Function (dharma): The changes in the material world's functioning or behavior.
2. Timespan (lakshana): The changes in the material world's duration or lifespan.
3. Condition (awastha): The changes in the material world's state or situation.

These levels of changes can be observed and noticed as we progress in our ability to meditate, allowing us to gain a deeper understanding of the material world and its interconnectedness with our consciousness.

The Sanskrit sloka associated with this answer is:
एतेन भूतेन्द्रियेषु धर्मलक्षणावस्थापरिणामा व्याख्याताः"
3,14,शान्तोदिताव्यपदेश्यधर्मानुपाती धर्मी,"The underlying foundation (dharmi*) remains the same, irrespective of whether it manifests in a particular form or funtion (dharma*) - before, during, or after the transformation.",What aspects of 'observation' does not change as we progress towards deeper awareness?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 14, the underlying foundation (dharmi) remains constant, regardless of the manifestation or function (dharma). This implies that the essence or nature of ""observation"" itself does not change as we progress towards deeper awareness.

The Sanskrit sloka associated with this answer is:
शान्तोदिताव्यपदेश्यधर्मानुपाती धर्मी"
3,15,क्रमान्यत्व परिणामान्यत्वे हेतुः,"These transformations (of objects/awareness) seem to occur in a specific manner, which is caused by change in sequence (of characteristics).",How does one interpret the transformation appearing while one meditates?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 15, the transformation appearing while meditating is attributed to a change in sequence (of characteristics) rather than a fundamental alteration in the nature of the object or awareness. This implies that the transformation is a result of a shift in the way we perceive or understand the object, rather than a change in the object itself.

The Sanskrit sloka associated with this answer is:
क्रमान्यत्व परिणामान्यत्वे हेतुः"
3,16,परिणामत्रयसंयमादतीतानागतज्ञानम्,"By carefully observing (a pure state of cognition or samyama*) the three aspects of change - function, timespan, and condition, one can gain insights into both the past and future.",How does our awareness refine as we meditate? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 16, our awareness refines through the practice of samyama (a state of cognition) on the three aspects of change: function, timespan, and condition. This allows us to gain insights into both the past and future.

The Sanskrit sloka associated with this answer is:
परिणामत्रयसंयमादतीतानागतज्ञानम्"
3,17,शब्दार्थप्रत्ययानामितरेतराध्यासात्संकरस्तत्प्रविभागसंयमात्सर्वभूतरुतज्ञानम्,"The concepts of word, meaning, and perception are often intertwined, creating confusion between them. However, by paying attention to the differences between them through perfect discipline (samyama*), one can gain insights into the sounds of all living beings.",How does the discipline of Yoga/Samyama/meditation translates into increased awareness/insight? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 17, the discipline of Samyama (perfect discipline) translates into increased awareness/insight by paying attention to the differences between the concepts of word, meaning, and perception, thereby gaining insights into the sounds of all living beings.

The Sanskrit sloka associated with this answer is:
शब्दार्थप्रत्ययानामितरेतराध्यासात्संकरस्तत्प्रविभागसंयमात्सर्वभूतरुतज्ञानम्"
3,18,संस्कारसाक्षात्करणात्पूर्वजातिज्ञानम्,Examining the dormant mental impressions (samskaras*) through direct perception bestows insights into past lives.,How does the ability to know the contents of the past lives gained? What powers comes with deep meditation?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 18, examining the dormant mental impressions (samskaras) through direct perception bestows insights into past lives.

The Sanskrit sloka associated with this answer is:
संस्कारसाक्षात्करणात्पूर्वजातिज्ञानम्"
3,19,प्रत्ययस्य परचित्तज्ञानम्,It is possible to gain insight into the consciousness of another person by focusing on their perceptions (pratyaya*).,How does the power to read other's mind accquired? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 19, the power to gain insight into the consciousness of another person is acquired by focusing on their perceptions (pratyaya*).

The Sanskrit sloka associated with this answer is:
प्रत्ययस्य परचित्तज्ञानम्"
3,20,न च तत्सालम्बनं तस्याविषयीभूतत्वात्,"However, this insight does not extend to the object (alambana*) of their perceptions since it (the object) is not actually the subject matter of the one who is focussing (i.e. the yogi).", Does confusion arise in the mind of yogi/person who can read other's mind (due to mixing of contents)?,"According to Chapter 3, Verse 20 of the Patanjali Yoga Sutras, the answer is no, confusion does not arise in the mind of the yogi/person who can read others' minds. The verse states that the insight (prajñā) does not extend to the object (alambana*) of their perceptions because the object is not the subject matter of the yogi's focus. This suggests that the yogi's perception of others' minds does not involve confusion or mixing of contents.

The Sanskrit sloka associated with this answer is:
न च तत्सालम्बनं तस्याविषयीभूतत्वात्"
3,21,कायरूपसंयमात्तद्ग्राह्यशक्तिस्तम्भे चक्षुष्प्रकाशासंयोगेऽन्तर्धानम्,"By observing the body's physical form with perfect discipline (samyama*), it becomes invisible. This happens when the power to perceive is suspended amidst the eye and the incoming light.",How does the yogic/mysic power of invisibilty achieved? What is the science behind the power of being invisible?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 21, the yogic power of invisibility is achieved through the practice of ""samyama"" (perfect discipline) on the physical form of the body. This leads to the suspension of the power to perceive ( Shakthi) amidst the eye and the incoming light, resulting in the body becoming invisible.

The Sanskrit sloka associated with this answer is:
कायरूपसंयमात्तद्ग्राह्यशक्तिस्तम्भे चक्षुष्प्रकाशासंयोगेऽन्तर्धानम्"
3,22,सोपक्रमं निरुपक्रमं च कर्म तत्संयमादपरान्तज्ञानमरिष्टेभ्यो वा,The consequences of actions (karma) may manifest instantly or take time to appear. Observing one's actions with perfect discipline or studying omens can offer insight into death.,Can one accquire insight into death? How does insight into death developed by meditation?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 22, one can acquire insight into death through observing one's actions with perfect discipline (samyama) or studying omens (tadksanyam). This insight is not specifically mentioned as developing through meditation.

The Sanskrit sloka associated with this answer is:
सोपक्रमं निरुपक्रमं च कर्म तत्संयमादपरान्तज्ञानमरिष्टेभ्यो वा"
3,23,मैत्र्यादिषु बलानि,"By using perfect discipline to focus on friendliness etc.(i.e compassion, delight, and equanimity), one can internalize (their) strengths.",How does meditation give strength? What should one focus upon to gain strength? What is the role of friendliness in meditation? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 23 (मैत्र्यादिषु बलानि), meditation gives strength by using perfect discipline to focus on friendliness, compassion, delight, and equanimity. To gain strength, one should focus on cultivating these four qualities: friendliness (मैत्र्य), compassion (करुणा), delight (मोद), and equanimity (उपेक्षा). The role of friendliness in meditation is to develop a sense of warmth, kindness, and affection towards all beings, which helps to internalize one's strengths.

The Sanskrit sloka associated with this answer is:
मैत्र्यादिषु बलानि"
3,24,बलेषु हस्तिबलादीनि,"Through focusing (samyama*) on strengths, it is possible to acquire the powers of an elephant, etc.",How does one accquire immense strength by Yoga and meditation? Can one become physically strong by meditation?,"According to Patanjali Yoga Sutras, Chapter 3, Verse 24, one can acquire immense strength through focusing (samyama*) on strengths, which implies that yoga and meditation can enhance physical strength. However, it is essential to note that this sutra is not referring to physical strength alone but rather the development of inner powers, such as the ""powers of an elephant, etc."" This verse suggests that through yogic practices, one can tap into and develop inner reserves of strength, rather than solely relying on physical means.

The Sanskrit sloka associated with this answer is:
बलेषु हस्तिबलादीनि"
3,25,प्रवृत्त्यालोकन्यासात्सूक्ष्मव्यवहितविप्रकृष्टज्ञानम्,"Being deeply engaged in the radiance of the mind provides insight into the subtle, concealed, and remote aspects of existence (of things).",How does one obtain power to know remote things?  Can one know about things one cannot see by Yoga/meditation? How does one gain knowledge about secrets of body by meditation/Yoga? ,"According to chapter 3, verse 25 of the Patanjali Yoga Sutras, one obtains the power to know remote things through being deeply engaged in the radiance of the mind (प्रवृत्त्यालोकन्यासात्सूक्ष्मव्यवहितविप्रकृष्टज्ञानम्). This suggests that by focusing one's attention inwardly and shining the light of awareness on the subtle, concealed, and remote aspects of existence, one can gain insight into and knowledge of things that may not be immediately apparent or visible.

The Sanskrit sloka associated with this answer is:
प्रवृत्त्यालोकन्यासात्सूक्ष्मव्यवहितविप्रकृष्टज्ञानम्"
3,26,भुवनज्ञानं सूर्ये संयमात्,"With perfect focusing (samayama*) on the sun, allows one to gain insight into the universe.",How does one gain knowledge about secrets of universe by meditation/Yoga? Can one know about secrets of universe by meditation/Yoga? ,"According to Patanjali Yoga Sutras, Chapter 3, Verse 26 (भुवनज्ञानं सूर्ये संयमात्), the answer is yes, one can gain knowledge about the secrets of the universe through meditation/yoga. This is achieved by perfect focusing (samayama*) on the sun, which allows one to gain insight into the universe.

The Sanskrit sloka associated with this answer is:
भुवनज्ञानं सूर्ये संयमात्"
3,27,चन्द्रे ताराव्यूहज्ञानम्,"By using perfect discipline (samayama*) to focus on the moon, one can gain insight into the position of the stars.",How does meditation on pole star affect us? Can one know about position of stars? ,"Based on Patanjali Yoga Sutras, Chapter 3, Verse 27, the answer is:

Meditation on the pole star (moon) does not directly affect us, and we cannot gain insight into the position of stars through meditation on the pole star. This verse specifically states that by using perfect discipline (samayama) to focus on the moon, one can gain insight into the position of the stars. It is the moon, not the pole star, that is being referred to in this verse.

The Sanskrit sloka associated with this answer is:
चन्द्रे ताराव्यूहज्ञानम्"
